,title,description,originallink,link,pubDate
44,"'우영우 아빠' 전배수 ""행복했던 작품"" 애틋 종영 소감",&apos;이상한 변호사 <b>우영우</b>&apos;에서 &apos;국민 아빠&apos; 우광호 역으로 활약한 전배수가 종영 소감을 밝혔다. 전배수는 ENA채널 수목드라마 &apos;이상한 변호사 <b>우영우</b>&apos;(극본 문지원·연출 유인식)에서 전도유망한 법대생에서 미혼부라는 쉽지... ,http://www.tvdaily.co.kr/read.php3?aid=16607831811650096002,http://www.tvdaily.co.kr/read.php3?aid=16607831811650096002,"Thu, 18 Aug 2022 09:44:00 +0900"
45,"'우영우' 박은빈, 하윤경·주종혁과 원팀 활약...'고래커플'은 위기","마지막 회, 오늘(18일) 밤 9시 방송 &apos;이상한 변호사 <b>우영우</b>&apos; 박은빈 하윤경 주종혁이 일도 관계도 한층 더 성장한 동기애로 시청자들을 사로잡았다. 17일 방송된 ENA 수목드라마 &apos;이상한 변호사 <b>우영우</b>&apos;(극본 문지원, 연출... ",http://news.tf.co.kr/read/entertain/1959234.htm,https://n.news.naver.com/mnews/article/629/0000167436?sid=106,"Thu, 18 Aug 2022 09:42:00 +0900"
46,"'우영우' 아빠 전배수 ""뜨거운 사랑에 깊이 감사"" 종영소감","변호사 <b>우영우</b>&apos;(연출 유인식, 극본 문지원, 제작 에이스토리•KT스튜디오지니•낭만크루)가 최종회 방송을 앞두고 있는 가운데 국민아빠로 활약한 배우 전배수가 종영 소감을 전했다. 사진=ENA채널 &apos;이상한 변호사 <b>우영우</b>... ",http://www.slist.kr/news/articleView.html?idxno=377560,http://www.slist.kr/news/articleView.html?idxno=377560,"Thu, 18 Aug 2022 09:42:00 +0900"
47,"함태인, ‘이상한 변호사 우영우’ 출연…우영우♥이준호, 애정 전선 뉴페이스...",배우 함태인이 ‘이상한 변호사 <b>우영우</b>’ 마지막회에 출연해 존재감을 드러낼 예정이다. 소속사 제이플로엔터테인먼트 측에 따르면 함태인은 18일 밤 9시 방송되는 ENA ‘이상한 변호사 <b>우영우</b>’ 16회에 출연한다.... ,https://sports.donga.com/article/all/20220818/115008720/1,https://n.news.naver.com/mnews/article/382/0000998712?sid=106,"Thu, 18 Aug 2022 09:41:00 +0900"
48,‘우영우’ 아빠 전배수 “너무 행복했다”,"ENA채널 ‘이상한 변호사 <b>우영우</b>’(연출 유인식, 극본 문지원, 제작 에이스토리•KT스튜디오지니•낭만크루)... 뿐만 아니라, 영우와의 티키타카로 재미까지 더하며 ‘이상한 변호사 <b>우영우</b>’에서 없어서는 안될 존재감을... ",http://sports.khan.co.kr/news/sk_index.html?art_id=202208180940013&sec_id=540201&pt=nv,https://n.news.naver.com/mnews/article/144/0000831629?sid=106,"Thu, 18 Aug 2022 09:41:00 +0900"
49,"'이상한 변호사 우영우', 진경-박은빈 관계 탄로 위기…'13.8%'",&apos;이상한 변호사 <b>우영우</b>&apos;가 종영을 앞두고 시청률이 소폭 하락했다. 18일 시청률 조사회사 닐슨코리아에 따르면 전날 방송된 ENA채널 수목드라마 &apos;이상한 변호사 <b>우영우</b>&apos;는 13.8%(이하 유료 가구 기준)을 기록했다. 이는... ,http://www.stoo.com/article.php?aid=82052174839,http://www.stoo.com/article.php?aid=82052174839,"Thu, 18 Aug 2022 09:40:00 +0900"
50,"주종혁, 권모술수에서 개룡남으로 ""가족들도 욕을 한다""",&apos;이상한 변호사 <b>우영우</b>&apos; 주종혁이 패션 매거진 &apos;하퍼스 바자&apos;아 만났다. 사진=하퍼스 바자 코리아 Harper&apos;s BAZAAR 극중에서 권민우 역을 소화하며 &apos;국민 밉상&apos;이라는 별명이 붙었지만 주종혁의 본체는 어릴 때부터... ,http://www.slist.kr/news/articleView.html?idxno=377558,http://www.slist.kr/news/articleView.html?idxno=377558,"Thu, 18 Aug 2022 09:38:00 +0900"
51,‘우영우’ 영우아빠 전배수 “좋은 작품 함께 해 감사했다” 종영소감,배우 전배수가 &apos;<b>우영우</b>&apos; 종영소감을 전했다. ENA채널 ‘이상한 변호사 <b>우영우</b>’(극본 문지원/연출 유인식)가 8월 18일 최종회를 앞두고 있는 가운데 <b>우영우</b> 아빠로 활약한 배우 전배수가 소회를 밝혔다. 전배수는 극 중... ,https://www.newsen.com/news_view.php?uid=202208180934382410,https://n.news.naver.com/mnews/article/609/0000616498?sid=106,"Thu, 18 Aug 2022 09:37:00 +0900"
52,‘우영우’ 국민아빠 전배수 “좋은 작품에 함께할 수 있어 행복”,"‘이상한 변호사 <b>우영우</b>’가 최종회 방송을 앞두고 있는 가운데 ‘국민아빠’로 활약한 배우 전배수가 종영... 뿐만 아니라, 영우와의 티키타카로 재미까지 더하며 ‘이상한 변호사 <b>우영우</b>’에서 없어서는 안될 존재감을... ",http://www.sportsworldi.com/newsView/20220818507540,https://n.news.naver.com/mnews/article/396/0000621889?sid=106,"Thu, 18 Aug 2022 09:36:00 +0900"
53,"웹툰 이어 뮤지컬로, 재탄생하는 '우영우 IP'",&apos;<b>우영우</b>&apos;는 떠나도 &apos;<b>우영우</b> IP(지식재산권)&apos;은 팬들 곁에 남아 있을 전망이다. 18일 16회를 마지막으로 종영을 앞둔 ENA 수목드라마 &apos;이상한 변호사 <b>우영우</b>&apos;가 웹툰에 이어 뮤지컬 제작까지 확정지으며 &apos;슈퍼 IP&apos; 확장을... ,http://www.sportsq.co.kr/news/articleView.html?idxno=442767,http://www.sportsq.co.kr/news/articleView.html?idxno=442767,"Thu, 18 Aug 2022 09:36:00 +0900"
54,"'우영우' 박은빈, 강기영 부재에 위기...하연수X주종혁 의리와 용기 빛났다 '..."," ‘이상한 변호사 <b>우영우</b>’ 박은빈을 위한 하윤경, 주종혁의 의리와 용기가 빛났다. 지난 17일 방송된 ENA채널 ‘이상한 변호사 <b>우영우</b>’(연출 유인식, 극본 문지원, 제작 에이스토리·KT스튜디오지니·낭만크루)... ",https://www.sportsw.kr/news/newsview.php?ncode=1065572056942261,https://www.sportsw.kr/news/newsview.php?ncode=1065572056942261,"Thu, 18 Aug 2022 09:34:00 +0900"
55,"박은빈♥강태오, 이별하고 새드엔딩 되나..""외롭지 않게 할 자신 없어""(우영우...","‘이상한 변호사 <b>우영우</b>’ 박은빈을 위한 하윤경, 주종혁의 의리와 용기가 빛났다. 지난 17일 방송된 ENA채널 ‘이상한 변호사 <b>우영우</b>’(연출 유인식, 극본 문지원, 제작 에이스토리·KT스튜디오지니·낭만크루) 15회에서... ",http://www.osen.co.kr/article/G1111921476,https://n.news.naver.com/mnews/article/109/0004680447?sid=106,"Thu, 18 Aug 2022 09:33:00 +0900"
56,"[공식] 함태인, '우영우' 최종회 뜬다…박은빈♥강태오 러브라인에 영향",배우 함태인이 ENA 수목드라마 ‘이상한 변호사 <b>우영우</b>’ 마지막회에서 남다른 존재감을 발휘한다. 소속사 제이플로엔터테인먼트에 따르면 함태인은 18일 방송되는 ‘이상한 변호사 <b>우영우</b>’ 16회에 출연한다. &apos;이상한... ,https://tenasia.hankyung.com/drama/article/2022081807794,https://n.news.naver.com/mnews/article/312/0000564517?sid=106,"Thu, 18 Aug 2022 09:32:00 +0900"
57,"함태인, ‘우영우’ 마지막회 출연 ""러브라인 속 존재감 발산""",배우 함태인이 ‘이상한 변호사 <b>우영우</b>’ 마지막회에서 남다른 존재감을 발산한다. 소속사 제이플로엔터테인먼트에 따르면 함태인은 18일 밤 9시 방송되는 ENA ‘이상한 변호사 <b>우영우</b>’ 16회에 출연한다. &apos;이상한... ,http://www.mydaily.co.kr/new_yk/html/read.php?newsid=202208180928337161&ext=na&utm_campaign=naver_news&utm_source=naver&utm_medium=related_news,https://n.news.naver.com/mnews/article/117/0003636747?sid=106,"Thu, 18 Aug 2022 09:31:00 +0900"
58,"주종혁의 ‘권모술수’, 빠질 수 밖에",독립 영화에서 순박한 청년 역할을 자주 맡았었다. 내 이미지와 잘 어울리는 것 같다”고 밝혔다. 한편 주종혁이 출연하는 드라마 ‘이상한 변호사 <b>우영우</b>’는 오늘 종영 예정이다. 이예주 온라인기자,http://sports.khan.co.kr/news/sk_index.html?art_id=202208180930013&sec_id=540101&pt=nv,https://n.news.naver.com/mnews/article/144/0000831625?sid=106,"Thu, 18 Aug 2022 09:31:00 +0900"
59,[차트IS] ENA ‘우영우’ 종영 하루 앞두고 시청률 13.8%,‘이상한 변호사 <b>우영우</b>’가 종영을 하루 앞둔 가운데 수목극 1위 자리를 굳건히 지켰다. 18일 닐슨코리아에 따르면 전날 방송된 ENA채널 ‘이상한 변호사 <b>우영우</b>’(‘<b>우영우</b>’) 15회 시청률은 전국 유료가구 기준 13.8... ,https://isplus.com/2022/08/18/enter/entertainment/20220818092936363.html,https://n.news.naver.com/mnews/article/241/0003225488?sid=106,"Thu, 18 Aug 2022 09:29:00 +0900"
60,'이상한 변호사 우영우' 15회 시청률 소폭 ↓…고래커플 결말은?,&apos;이상한 변호사 <b>우영우</b>&apos;가 종영을 앞두고 시청률이 소폭 하락했지만 수목극 1위를 차지했다. 시청률 조사회사 닐슨코리아에 따르면 지난 17일 방송된 ENA 수목드라마 &apos;이상한 변호사 <b>우영우</b>&apos;(이하 &apos;<b>우영우</b>&apos;)는 전국 13.8... ,https://www.jejutwn.com/news/article.html?no=142646,https://www.jejutwn.com/news/article.html?no=142646,"Thu, 18 Aug 2022 09:28:00 +0900"
61,"‘우영우’ 주종혁 “권모술수 권민우, 심지어 가족들도 욕한다”[스타화보]","화제의 드라마 &apos;이상한 변호사 <b>우영우</b>&apos;로 지금 가장 뜨거운 관심을 받고 있는 신인 배우 주종혁이 패션... &apos;이상한 변호사 <b>우영우</b>&apos;는 18일 종영 예정이며 배우 주종혁의 화보와 인터뷰는 &apos;하퍼스 바자&apos; 9월호, 웹사이트... ",https://www.newsen.com/news_view.php?uid=202208180927002410,https://n.news.naver.com/mnews/article/609/0000616493?sid=106,"Thu, 18 Aug 2022 09:28:00 +0900"
62,"'조우종♥' 정다은 아나, 괌 5성급 리조트→돌핀 투어 ""우영우 변호사도 좋아...","<b>우영우</b> 변호사님도 좋아할 만한 돌핀 투어&quot;라는 글과 함께 추가로 사진을 업로드하기도. 한편 정다은은 2008년 KBS 34기 공채 아나운서로 입사했다. 2017년 조우종과 5년 열애 끝에 결혼, 슬하에 딸 하나를 두고 있다. 강민경... ",https://tenasia.hankyung.com/topic/article/2022081808714,https://n.news.naver.com/mnews/article/312/0000564516?sid=106,"Thu, 18 Aug 2022 09:26:00 +0900"
63,"팔색조의 표정과 순수함이 공존하는 배우, 주종혁",화제의 드라마 〈이상한 변호사 <b>우영우</b>〉로 지금 가장 뜨거운 관심을 받고 있는 신인배우 주종혁과... 〈이상한 변호사 <b>우영우</b>〉는 오늘 종영 예정이며 배우 주종혁의 화보와 인터뷰는 〈하퍼스 바자〉 9월호... ,http://www.harpersbazaar.co.kr/article/68922,http://www.harpersbazaar.co.kr/article/68922,"Thu, 18 Aug 2022 09:24:00 +0900"
64,"'우영우' 하윤경·주종혁의 '동료애'…박은빈, 강태오에 또 이별선언","&apos;이상한 변호사 <b>우영우</b>&apos; 박은빈을 위한 하윤경, 주종혁의 의리와 용기가 빛났다. 지난 17일 방송된 ENA채널 ‘이상한 변호사 <b>우영우</b>&apos;(극본 문지원/연출 유인식/제작 에이스토리·KT스튜디오지니·낭만크루) 15회에서... ",https://www.news1.kr/articles/4776219,https://n.news.naver.com/mnews/article/421/0006283670?sid=106,"Thu, 18 Aug 2022 09:23:00 +0900"
65,"우영우, '지리산 천은사'가 드라마 속 황지사였다","<b>우영우</b>, &apos;지리산 천은사&apos;가 드라마 속 황지사였다 드라마 &apos;이상한 변호사 <b>우영우</b>&apos; 14회 캡처 &quot;황지사는 문화재관람료로 징수한 돈을 어디에 사용합니까?&quot;, &quot;황지사와 황지사가 소유한 문화재를 관리하고 보수하는 데... ",http://www.ggilbo.com/news/articleView.html?idxno=929179,http://www.ggilbo.com/news/articleView.html?idxno=929179,"Thu, 18 Aug 2022 09:22:00 +0900"
66,"권모술수 주종혁 ""'우영우' 악역 미움 받아도 좋다""(화보)",인기 드라마 &apos;이상한 변호사 <b>우영우</b>&apos;의 권모술수 주종혁이 악역 소감을 밝혔다. 패션 매거진 &apos;하퍼스 바자&apos;가 지금 가장 뜨거운 신인 배우 주종혁과 함께한 화보를 18일 공개했다. ENA 수목드라마 &apos;이상한 변호사 <b>우영우</b>&apos;에서... ,http://star.mk.co.kr/new/view.php?mc=ST&year=2022&no=729615,https://n.news.naver.com/mnews/article/009/0005005787?sid=106,"Thu, 18 Aug 2022 09:21:00 +0900"
67,"백지원x박지아, '희동리 부녀회'로 똘똘 뭉쳤다...등장부터 빅웃음 예고('어쩌...",먼저 드라마 &apos;이상한 변호사 <b>우영우</b>&apos;(이하 <b>우영우</b>)의 로펌 한바다 대표 변호사로 시크한 매력을 풍기던 백지원이 시골 마을 희동리로 그 무대를 옮긴다. 그가 연기할 최세련은 친근함을 무기 삼아 조금은 지나친 오지랖의... ,http://sports.chosun.com/news/ntype.htm?id=202208190100128800007869&servicedate=20220818,https://n.news.naver.com/mnews/article/076/0003906063?sid=106,"Thu, 18 Aug 2022 09:20:00 +0900"
68,"'권모술수' 주종혁 ""父가 그만 못되게 굴라고""(화보)",패션 매거진 하퍼스 바자는 18일 화제의 드라마 &apos;이상한 변호사 <b>우영우</b>&apos;로 뜨거운 관심을 받고 있는 배우 주종혁의 화보를 공개했다. &apos;권모술수 권민우&apos; 역할로 인해 국민 밉상으로 찍혔지만 배우 본인은 어릴 때부터... ,http://www.newsculture.press/news/articleView.html?idxno=510141,http://www.newsculture.press/news/articleView.html?idxno=510141,"Thu, 18 Aug 2022 09:18:00 +0900"
69,[화보IS] 강기영 “들뜨지 않으려고 노력한다”,이어진 인터뷰에서 그는 ENA 수목 드라마 ‘이상한 변호사 <b>우영우</b>’의 정명석 변호사 캐릭터로 큰 사랑을... 강기영은 자신도 누군가에게 좋은 영향을 끼치는 사람이 되고 싶어졌다며 ‘이상한 변호사 <b>우영우</b>’라는 작품이... ,https://isplus.com/2022/08/18/enter/entertainment/20220818091856989.html,https://n.news.naver.com/mnews/article/241/0003225484?sid=106,"Thu, 18 Aug 2022 09:18:00 +0900"
70,"박은빈 주연 ‘이상한 변호사 우영우’ 15회, 분당 최고 시청률 17.8%..수목극...","브레이크뉴스 박동제 기자= ‘이상한 변호사 <b>우영우</b>’ 박은빈을 위한 하윤경, 주종혁의 의리와 용기가 빛났다. 지난 17일 방송된 ENA채널 ‘이상한 변호사 <b>우영우</b>’... ",http://www.breaknews.com/916871,http://www.breaknews.com/916871,"Thu, 18 Aug 2022 09:18:00 +0900"
71,"'이상한 변호사 우영우' 하윤경X주종혁, 박은빈과 의리 빛났다","&apos;이상한 변호사 <b>우영우</b>&apos; 박은빈을 위한 하윤경, 주종혁의 의리와 용기가 빛났다. 지난 17일 방송된 ENA채널 &apos;이상한 변호사 <b>우영우</b>&apos;에서 한바다는 해킹을 막지 못해 고객들의 개인정보를 유출한 온라인 쇼핑몰 라온을... ",https://www.hankyung.com/entertainment/article/202208180833H,https://n.news.naver.com/mnews/article/015/0004738174?sid=106,"Thu, 18 Aug 2022 09:17:00 +0900"
72,"배우 함태인, ‘우영우’ 마지막회서 존재감 발휘 예고",배우 함태인이 ‘이상한 변호사 <b>우영우</b>’ 마지막회에서 남다른 존재감을 발휘한다. 소속사 제이플로엔터테인먼트에 따르면 함태인은 18일 밤 9시 방송되는 ENA ‘이상한 변호사 <b>우영우</b>’ 16회에 출연한다. &apos;이상한... ,http://www.sportsworldi.com/newsView/20220818506880,https://n.news.naver.com/mnews/article/396/0000621887?sid=106,"Thu, 18 Aug 2022 09:16:00 +0900"
73,"글로벌 OTT의 도전, 미디어 시장 지각변동",<b>우영우</b>’라는 드라마가 이상하게(?) 큰 열풍을 일으키고 있다. 6월말 시청률 0.9%에서 출발해 한 달만에 15%대로 껑충 뛰어 오르는 진기록을 기록했다. 게다가 ‘<b>우영우</b>... ,http://www.breaknews.com/916870,http://www.breaknews.com/916870,"Thu, 18 Aug 2022 09:16:00 +0900"
74,'어쩌다 전원일기' 백지원X박지아 뭉쳤다...등장만 하면 빅재미,먼저 드라마 &apos;이상한 변호사 <b>우영우</b>&apos;(이하 <b>우영우</b>)의 로펌 한바다 대표 변호사로 시크한 매력을 풍기던 백지원이 시골 마을 희동리로 그 무대를 옮긴다. 그녀가 연기할 &apos;최세련&apos;은 친근함을 무기 삼아 조금은 지나친... ,http://www.slist.kr/news/articleView.html?idxno=377542,http://www.slist.kr/news/articleView.html?idxno=377542,"Thu, 18 Aug 2022 09:16:00 +0900"
75,"청송군, SBS 드라마 ‘꽃선비 열애사’ 제작 업무협약 체결",윤경희 청송군수는 “‘이상한 변호사 <b>우영우</b>’의 촬영배경으로 활용된 경남 창원시의 ‘팽나무’가 드라마 방영 이후 수많은 관광객들이 방문하는 주요관광지로 부각되고 스크린 투어리즘으로 이어지는 등 문화... ,https://www.viva100.com/main/view.php?key=20220818010004375,https://www.viva100.com/main/view.php?key=20220818010004375,"Thu, 18 Aug 2022 09:16:00 +0900"
76,"‘우영우’ 함태인, 박은빈X강태오 러브라인 속 존재감 예고",배우 함태인이 ‘이상한 변호사 <b>우영우</b>’ 마지막회 등장한다. 8월 18일 소속사 제이플로엔터테인먼트에 따르면 함태인은 이날 방송되는 ENA 수목드라마 ‘이상한 변호사 <b>우영우</b>’ 마지막회에 출연한다. &apos;이상한 변호사... ,https://www.newsen.com/news_view.php?uid=202208180912462410,https://n.news.naver.com/mnews/article/609/0000616487?sid=106,"Thu, 18 Aug 2022 09:15:00 +0900"
77,"함태인, '우영우' 마지막회 뜬다…박은빈♥강태오 러브라인 속 '존재감'",배우 함태인이 ‘이상한 변호사 <b>우영우</b>’ 마지막회에 출연한다. 소속사 제이플로엔터테인먼트에 따르면 함태인은 18일 방송되는 ENA 수목드라마 ‘이상한 변호사 <b>우영우</b>’ 16회에 출연한다. 소속사에 따르면 함태인은... ,https://www.xportsnews.com/article/1618991,https://n.news.naver.com/mnews/article/311/0001489812?sid=106,"Thu, 18 Aug 2022 09:15:00 +0900"
78,"K-신드롬 '이상한 변호사 우영우', 뮤지컬로 제작",EMK뮤지컬컴퍼니가 큰 인기를 끈 드라마 &apos;이상한 변호사 <b>우영우</b>&apos;를 뮤지컬로 제작한다. EMK는 에이스토리의 자회사 에이아이엠씨와 드라마 &apos;이상한 변호사 <b>우영우</b>&apos;를 원작으로 한 신작 뮤지컬 제작을 위한 업무 협약을... ,https://www.xportsnews.com/article/1618990,https://n.news.naver.com/mnews/article/311/0001489811?sid=106,"Thu, 18 Aug 2022 09:15:00 +0900"
79,"강기영 ""'우영우'로 큰 사랑 받아...들뜨지 않으려 노력""(화보)",배우 강기영이 &apos;<b>우영우</b>&apos;로 받은 사랑에 들뜨지 않으려 노력한다고 밝혔다. ENA 수목드라마 &apos;이상한 변호사 <b>우영우</b>&apos;에서 열연한 강기영이 매거진 &apos;에스콰이어&apos; 9월호 화보로 찾아왔다. 강기영이라는 사람 특유의 매력을... ,http://star.mk.co.kr/new/view.php?mc=ST&year=2022&no=729566,https://n.news.naver.com/mnews/article/009/0005005780?sid=106,"Thu, 18 Aug 2022 09:10:00 +0900"
80,"권모술수 권민우 연기한 주종혁 ""악역 탓에 매일 팔로워 줄어, 가족에게도 욕...",화제의 드라마 &apos;이상한 변호사 <b>우영우</b>&apos;로 지금 가장 뜨거운 관심을 받고 있는 신인 배우 주종혁과 패션... &apos;이상한 변호사 <b>우영우</b>&apos;는 오늘 종영 예정이며 배우 주종혁의 화보와 인터뷰는 &apos;하퍼스 바자&apos; 9월호를 통해 만날 수... ,http://enews.imbc.com/News/RetrieveNewsInfo/357162,https://n.news.naver.com/mnews/article/408/0000164461?sid=106,"Thu, 18 Aug 2022 09:09:00 +0900"
81,"[스한:시청률] '이상한 변호사 우영우' 최고 17.8%, 박은빈♥강태오 이대로 끝...","사진=ENA 캡처 &apos;이상한 변호사 <b>우영우</b>&apos;가 수목극 정상을 지켰다. 17일 방송된 ENA 채널 &apos;이상한 변호사 <b>우영우</b>&apos;(연출 유인식, 극본 문지원) 15회는 전국 13.8%, 수도권 15.5%, 분당 최고 시청률 17.8%로 수목극 1위를 유지했다. 2049... ",http://sports.hankooki.com/news/articleView.html?idxno=6804899,http://sports.hankooki.com/news/articleView.html?idxno=6804899,"Thu, 18 Aug 2022 09:08:00 +0900"
82,궁궐 담은 머그컵…자폐 디자이너가 만든 'K굿즈',한국문화재재단 상품기획팀 진나라 팀장은 “요즘 ‘<b>우영우</b> 신드롬’과 함께 자폐 디자이너 상품을 수소문을 해서 찾아오는 신규 고객들도 늘었다”고 상황을 전했다. 이어 “드라마에도 반영된 것처럼 ‘자폐... ,http://www.edaily.co.kr/news/newspath.asp?newsid=01535046632428632,https://n.news.naver.com/mnews/article/018/0005294838?sid=103,"Thu, 18 Aug 2022 09:08:00 +0900"
83,"권모술수 주종혁 ""'우영우' 속 악역, 미움 받아도 좋다""[화보]",권고사직 등 별명에 대해 “시고르자브종혁’을 제일 좋아한다. 독립 영화에서 순박한 청년 역할을 자주 맡았었다. 내 이미지와 잘 어울리는 것 같다”고 밝혔다. 한편 &apos;이상한 변호사 <b>우영우</b>&apos;는 오늘 종영 예정이다.,http://biz.heraldcorp.com/view.php?ud=202208180902251270917_1,https://n.news.naver.com/mnews/article/112/0003581370?sid=106,"Thu, 18 Aug 2022 09:08:00 +0900"
84,"[Y리뷰] '우영우' 박은빈X하윤경X주종혁, 원팀 활약 빛났다…신입변호사 성장...","&apos;이상한 변호사 <b>우영우</b>&apos; 박은빈 씨를 위한 하윤경 씨, 주종혁 씨의 의리와 용기가 빛났다. 지난 17일 방송된 ENA채널 &apos;이상한 변호사 <b>우영우</b>&apos;(연출 유인식, 극본 문지원, 제작 에이스토리·KT스튜디오지니·낭만크루)... ",https://star.ytn.co.kr/_sn/0117_202208180907395599,https://n.news.naver.com/mnews/article/052/0001778135?sid=106,"Thu, 18 Aug 2022 09:07:00 +0900"
85,"청송군, SBS 드라마 '꽃선비 열애사' 제작지원 업무협약",윤경희 청송군수는 &quot;&apos;이상한 변호사 <b>우영우</b>&apos;의 촬영 배경으로 활용된 경남 창원시의 &apos;팽나무&apos;가 드라마 방영 이후 수많은 관광객들이 방문하는 주요관광지로 부각되고 스크린 투어리즘으로 이어지는 등 문화 콘텐츠에... ,https://www.gokorea.kr/news/articleView.html?idxno=728698,https://www.gokorea.kr/news/articleView.html?idxno=728698,"Thu, 18 Aug 2022 09:02:00 +0900"
86,신드롬급 인기 '우영우' 시즌2로 돌아온다...2024년 방영 예정,"▲(사진, ENA 제공)  ENA 인기드라마 ‘이상한 변호사 <b>우영우</b>’가 시즌2로 돌아 올 전망이다. ‘<b>우영우</b>’를 제작한 이상백 에이스토리 대표는 매체 이데일리와 인터뷰에서 “많은 분들의 성원에 힘입어 ‘<b>우영우</b>’의... ",https://idsn.co.kr/news/view/1065539053441251,https://idsn.co.kr/news/view/1065539053441251,"Thu, 18 Aug 2022 09:00:00 +0900"
87,"강기영 ""정명석이 유니콘? 안타깝기도 했다"" [화보]","최근 ENA 드라마 &apos;이상한 변호사 <b>우영우</b>&apos;의 정명석 변호사 캐릭터로 큰 사랑을 받고 있는 그는 &quot;들뜨지... 강기영은 자신도 누군가에게 좋은 영향을 끼치는 사람이 되고 싶어졌다며, &apos;이상한 변호사 <b>우영우</b>&apos;라는 작품이 배우... ",http://star.mt.co.kr/stview.php?no=2022081808484083257,https://n.news.naver.com/mnews/article/108/0003079693?sid=106,"Thu, 18 Aug 2022 08:59:00 +0900"
88,"올레TV-시즌 ‘신병’, 시즌 2 요청 쇄도에 비하인드 스틸 대방출","이 작품은 CJ ENM이 발표한 8월 첫 주 콘텐츠 영향력 지수에서 ‘이상한 변호사 <b>우영우</b>’에 이어 2위에 올랐으며, 키노라이츠가 공개한 통합 콘텐츠 영향력 순위에서도 2주 연속 3위에 오르는 등 높은 화제성을 보였다.... ",http://sports.khan.co.kr/news/sk_index.html?art_id=202208180857003&sec_id=540201&pt=nv,https://n.news.naver.com/mnews/article/144/0000831612?sid=106,"Thu, 18 Aug 2022 08:58:00 +0900"
89,'이상한 변호사 우영우' 종영 앞두고 소폭 하락 13.8%…오늘 막방 [N시청률],&apos;이상한 변호사 <b>우영우</b>&apos;가 종영을 앞두고 시청률이 소폭 하락했다. 시청률 조사회사 닐슨코리아에 따르면 지난 17일 방송된 ENA 수목드라마 &apos;이상한 변호사 <b>우영우</b>&apos;(극본 문지원/연출 유인식)는 13.8%(이하 전국... ,https://www.news1.kr/articles/4776141,https://n.news.naver.com/mnews/article/421/0006283567?sid=106,"Thu, 18 Aug 2022 08:55:00 +0900"
90,"박은빈·하윤경·주종혁, 최대훈과 원팀 활약…최고 17.8% (‘우영우’)[TV종...","ENA채널 수목드라마 ‘이상한 변호사 <b>우영우</b>’ 박은빈을 위한 하윤경, 주종혁의 의리와 용기가 빛났다. 지난 17일 ‘이상한 변호사 <b>우영우</b>’(연출 유인식, 극본 문지원) 15회에서 한바다는 해킹을 막지 못해 고객들의... ",https://sports.donga.com/article/all/20220818/115007709/1,https://n.news.naver.com/mnews/article/382/0000998691?sid=106,"Thu, 18 Aug 2022 08:55:00 +0900"
91,"‘우영우’ 박은빈X하윤경X주종혁, 최대훈과 ‘원팀’ 활약…훈훈 시너지","변호사 <b>우영우</b>’(연출 유인식, 극본 문지원)에서 한바다는 해킹을 막지 못해 고객들의 개인정보를 유출한 온라인 쇼핑몰 라온을 변호했다. 장승준(최대훈)과 한 팀을 이룬 신입 변호사 <b>우영우</b>(박은빈), 최수연(하윤경)... ",http://www.celuvmedia.com/article.php?aid=1660780361432995006,http://www.celuvmedia.com/article.php?aid=1660780361432995006,"Thu, 18 Aug 2022 08:54:00 +0900"
92,'우영우' 최종회 앞두고 등장한 해커의 정체,"사진=ENA채널 &apos;이상한 변호사 <b>우영우</b>&apos; 캡처 박은빈을 위한 하윤경, 주종혁의 의리와 용기가 빛났다. 지난 17일 방송된 ENA채널 &apos;이상한 변호사 <b>우영우</b>&apos;(연출 유인식, 극본 문지원) 15회에서 한바다는 해킹을 막지 못해... ",http://www.newsculture.press/news/articleView.html?idxno=510137,http://www.newsculture.press/news/articleView.html?idxno=510137,"Thu, 18 Aug 2022 08:52:00 +0900"
93,"종영 D-DAY '우영우', 고래커플 박은빈·강태오 해피엔딩 맞을까","&apos;이상한 변호사 <b>우영우</b>&apos; 박은빈을 위한 하윤경, 주종혁의 의리와 용기가 빛났다. 이별한 강태오와는 미묘한 기류가 포착돼 고래커플의 결말에 관심이 쏠린다. 지난 17일 방송된 ENA채널 수목극 &apos;이상한 변호사 <b>우영우</b>... ",https://news.jtbc.co.kr/article/article.aspx?news_id=NB12071301,https://n.news.naver.com/mnews/article/437/0000310314?sid=106,"Thu, 18 Aug 2022 08:52:00 +0900"
94,'이상한 변호사 우영우' 시청률 하락에도 수목극 1위... 최고 경신할까,이상한 변호사 <b>우영우</b> (사진=에이스토리·KT스튜디오지니·낭만크루) &apos;이상한 변호사 <b>우영우</b>&apos;가 시청률이 소폭 하락했음에도 수목극 1위를 유지하고 있다. 닐슨코리아에 따르면 17일 방송된 ENA 수목드라마 &apos;이상한... ,https://www.sisamagazine.co.kr/news/articleView.html?idxno=459561,https://www.sisamagazine.co.kr/news/articleView.html?idxno=459561,"Thu, 18 Aug 2022 08:52:00 +0900"
